Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Player_Name,Goal_Time,Outcome,Date,Time,Stadium,City,Attendance,Referee,Referee_City
spain, Netherlands,1.0,5.0,NO,Alonso,27,Away Win,2014-06-13,16:00:00,Itaipava Arena Fonte Nova,Salvador,481730.0,Nicola Rizzoli,Italy
spain, Netherlands,1.0,5.0,NO,Van Persie,44,Away Win,2014-06-13,16:00:00,Itaipava Arena Fonte Nova,Salvador,481730.0,Nicola Rizzoli,Italy
spain, Netherlands,1.0,5.0,NO,Van Persie,72,Away Win,2014-06-13,16:00:00,Itaipava Arena Fonte Nova,Salvador,481730.0,Nicola Rizzoli,Italy
spain, Netherlands,1.0,5.0,NO,Robben,53,Away Win,2014-06-13,16:00:00,Itaipava Arena Fonte Nova,Salvador,481730.0,Nicola Rizzoli,Italy
spain, Netherlands,1.0,5.0,NO,Robben,80,Away Win,2014-06-13,16:00:00,Itaipava Arena Fonte Nova,Salvador,481730.0,Nicola Rizzoli,Italy
spain, Netherlands,1.0,5.0,NO,De Vrij,64,Away Win,2014-06-13,16:00:00,Itaipava Arena Fonte Nova,Salvador,481730.0,Nicola Rizzoli,Italy
chile, Australia,3.0,1.0,NO,Sánchez,12,Home Win,2014-06-13,18:00:00,Arena Pantanal,Cuiabá,402750.0,Noumandiez Doué,Ivory Coast
chile, Australia,3.0,1.0,NO,Valdivia,14,Home Win,2014-06-13,18:00:00,Arena Pantanal,Cuiabá,402750.0,Noumandiez Doué,Ivory Coast
chile, Australia,3.0,1.0,NO,Beausejour,90,Home Win,2014-06-13,18:00:00,Arena Pantanal,Cuiabá,402750.0,Noumandiez Doué,Ivory Coast
chile, Australia,3.0,1.0,NO,Cahill,35,Home Win,2014-06-13,18:00:00,Arena Pantanal,Cuiabá,402750.0,Noumandiez Doué,Ivory Coast
australia, Netherlands,2.0,3.0,NO,Cahill,21,Away Win,2014-06-18,13:00:00,Estádio Beira-Rio,Porto Alegre,428770.0,Djamel Haimoudi,Algeria
australia, Netherlands,2.0,3.0,NO,Jedinak,54,Away Win,2014-06-18,13:00:00,Estádio Beira-Rio,Porto Alegre,428770.0,Djamel Haimoudi,Algeria
australia, Netherlands,2.0,3.0,NO,Robben,20,Away Win,2014-06-18,13:00:00,Estádio Beira-Rio,Porto Alegre,428770.0,Djamel Haimoudi,Algeria
australia, Netherlands,2.0,3.0,NO,Van Persie,58,Away Win,2014-06-18,13:00:00,Estádio Beira-Rio,Porto Alegre,428770.0,Djamel Haimoudi,Algeria
australia, Netherlands,2.0,3.0,NO,Depay,68,Away Win,2014-06-18,13:00:00,Estádio Beira-Rio,Porto Alegre,428770.0,Djamel Haimoudi,Algeria
spain, Chile,0.0,2.0,NO,Vargas,20,Away Win,2014-06-18,16:00:00,Estádio do Maracanã,Rio de Janeiro,741010.0,Mark Geiger,United States
spain, Chile,0.0,2.0,NO,Aránguiz,43,Away Win,2014-06-18,16:00:00,Estádio do Maracanã,Rio de Janeiro,741010.0,Mark Geiger,United States
australia, Spain,0.0,3.0,NO,Villa,36,Away Win,2014-06-23,13:00:00,Arena da Baixada,Curitiba,393750.0,Nawaf Shukralla,Bahrain
australia, Spain,0.0,3.0,NO,Torres,69,Away Win,2014-06-23,13:00:00,Arena da Baixada,Curitiba,393750.0,Nawaf Shukralla,Bahrain
australia, Spain,0.0,3.0,NO,Mata,82,Away Win,2014-06-23,13:00:00,Arena da Baixada,Curitiba,393750.0,Nawaf Shukralla,Bahrain
netherlands, Chile,2.0,0.0,NO,Fer,77,Home Win,2014-06-23,13:00:00,Arena de São Paulo,São Paulo,629960.0,Bakary Gassama,Gambia
netherlands, Chile,2.0,0.0,NO,Depay,90,Home Win,2014-06-23,13:00:00,Arena de São Paulo,São Paulo,629960.0,Bakary Gassama,Gambia
colombia, Greece,3.0,0.0,NO,Armero,5,Home Win,2014-06-14,13:00:00,Estádio Mineirão,Belo Horizonte,571740.0,Mark Geiger,United States
colombia, Greece,3.0,0.0,NO,Gutiérrez,58,Home Win,2014-06-14,13:00:00,Estádio Mineirão,Belo Horizonte,571740.0,Mark Geiger,United States
colombia, Greece,3.0,0.0,NO,Rodríguez,90,Home Win,2014-06-14,13:00:00,Estádio Mineirão,Belo Horizonte,571740.0,Mark Geiger,United States
ivory coast, Japan,2.0,1.0,NO,Bony,64,Home Win,2014-06-14,22:00:00,Itaipava Arena Pernambuco,Recife,402670.0,Enrique Osses,Chile
ivory coast, Japan,2.0,1.0,NO,Gervinho,66,Home Win,2014-06-14,22:00:00,Itaipava Arena Pernambuco,Recife,402670.0,Enrique Osses,Chile
ivory coast, Japan,2.0,1.0,NO,Honda,16,Home Win,2014-06-14,22:00:00,Itaipava Arena Pernambuco,Recife,402670.0,Enrique Osses,Chile
colombia, Ivory Coast,2.0,1.0,NO,Rodríguez,64,Home Win,2014-06-19,13:00:00,Estádio Nacional Mané Garrincha,Brasília,687480.0,Howard Webb,England
colombia, Ivory Coast,2.0,1.0,NO,Quintero,70,Home Win,2014-06-19,13:00:00,Estádio Nacional Mané Garrincha,Brasília,687480.0,Howard Webb,England
colombia, Ivory Coast,2.0,1.0,NO,Gervinho,73,Home Win,2014-06-19,13:00:00,Estádio Nacional Mané Garrincha,Brasília,687480.0,Howard Webb,England
japan, Colombia,1.0,4.0,NO,Okazaki,45,Away Win,2014-06-24,16:00:00,Arena Pantanal,Cuiabá,403400.0,Pedro Proença,Portugal
japan, Colombia,1.0,4.0,NO,Cuadrado,17,Away Win,2014-06-24,16:00:00,Arena Pantanal,Cuiabá,403400.0,Pedro Proença,Portugal
japan, Colombia,1.0,4.0,NO,Martínez,55,Away Win,2014-06-24,16:00:00,Arena Pantanal,Cuiabá,403400.0,Pedro Proença,Portugal
japan, Colombia,1.0,4.0,NO,Martínez,82,Away Win,2014-06-24,16:00:00,Arena Pantanal,Cuiabá,403400.0,Pedro Proença,Portugal
japan, Colombia,1.0,4.0,NO,Rodríguez,90,Away Win,2014-06-24,16:00:00,Arena Pantanal,Cuiabá,403400.0,Pedro Proença,Portugal
greece, Ivory Coast,2.0,1.0,NO,Samaris,42,Home Win,2014-06-24,17:00:00,Estádio Castelão,Fortaleza,590950.0,Carlos Vera,Ecuador
greece, Ivory Coast,2.0,1.0,NO,Samaras,90,Home Win,2014-06-24,17:00:00,Estádio Castelão,Fortaleza,590950.0,Carlos Vera,Ecuador
greece, Ivory Coast,2.0,1.0,NO,Bony,74,Home Win,2014-06-24,17:00:00,Estádio Castelão,Fortaleza,590950.0,Carlos Vera,Ecuador
uruguay, Costa Rica,1.0,3.0,NO,Cavani,24,Away Win,2014-06-14,16:00:00,Estádio Castelão,Fortaleza,586790.0,Felix Brych,Germany
uruguay, Costa Rica,1.0,3.0,NO,Campbell,54,Away Win,2014-06-14,16:00:00,Estádio Castelão,Fortaleza,586790.0,Felix Brych,Germany
uruguay, Costa Rica,1.0,3.0,NO,Duarte,57,Away Win,2014-06-14,16:00:00,Estádio Castelão,Fortaleza,586790.0,Felix Brych,Germany
uruguay, Costa Rica,1.0,3.0,NO,Ureña,84,Away Win,2014-06-14,16:00:00,Estádio Castelão,Fortaleza,586790.0,Felix Brych,Germany
england, Italy,1.0,2.0,NO,Sturridge,37,Away Win,2014-06-14,18:00:00,Arena da Amazônia,Manaus,398000.0,Björn Kuipers,Netherlands
england, Italy,1.0,2.0,NO,Marchisio,35,Away Win,2014-06-14,18:00:00,Arena da Amazônia,Manaus,398000.0,Björn Kuipers,Netherlands
england, Italy,1.0,2.0,NO,Balotelli,50,Away Win,2014-06-14,18:00:00,Arena da Amazônia,Manaus,398000.0,Björn Kuipers,Netherlands
uruguay, England,2.0,1.0,NO,Suárez,39,Home Win,2014-06-19,16:00:00,Arena de São Paulo,São Paulo,625750.0,Carlos Velasco Carballo,Spain
uruguay, England,2.0,1.0,NO,Suárez,85,Home Win,2014-06-19,16:00:00,Arena de São Paulo,São Paulo,625750.0,Carlos Velasco Carballo,Spain
uruguay, England,2.0,1.0,NO,Rooney,75,Home Win,2014-06-19,16:00:00,Arena de São Paulo,São Paulo,625750.0,Carlos Velasco Carballo,Spain
italy, Costa Rica,0.0,1.0,NO,Ruiz,44,Away Win,2014-06-20,13:00:00,Itaipava Arena Pernambuco,Recife,402850.0,Enrique Osses,Chile
italy, Uruguay,0.0,1.0,NO,Godín,81,Away Win,2014-06-24,13:00:00,Arena das Dunas,Natal,397060.0,Marco Rodríguez,Mexico
switzerland, Ecuador,2.0,1.0,NO,Mehmedi,48,Home Win,2014-06-15,13:00:00,Estádio Nacional Mané Garrincha,Brasília,683510.0,Ravshan Irmatov,Uzbekistan
switzerland, Ecuador,2.0,1.0,NO,Seferovic,90,Home Win,2014-06-15,13:00:00,Estádio Nacional Mané Garrincha,Brasília,683510.0,Ravshan Irmatov,Uzbekistan
switzerland, Ecuador,2.0,1.0,NO,E. Valencia,22,Home Win,2014-06-15,13:00:00,Estádio Nacional Mané Garrincha,Brasília,683510.0,Ravshan Irmatov,Uzbekistan
france, Honduras,3.0,0.0,NO,Benzema,45,Home Win,2014-06-15,16:00:00,Estádio Beira-Rio,Porto Alegre,430120.0,Sandro Ricci,Brazil
france, Honduras,3.0,0.0,NO,Benzema,72,Home Win,2014-06-15,16:00:00,Estádio Beira-Rio,Porto Alegre,430120.0,Sandro Ricci,Brazil
france, Honduras,3.0,0.0,NO,Valladares,48,Home Win,2014-06-15,16:00:00,Estádio Beira-Rio,Porto Alegre,430120.0,Sandro Ricci,Brazil
switzerland, France,2.0,5.0,NO,Džemaili,81,Away Win,2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands
switzerland, France,2.0,5.0,NO,Xhaka,87,Away Win,2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands
switzerland, France,2.0,5.0,NO,Giroud,17,Away Win,2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands
switzerland, France,2.0,5.0,NO,Matuidi,18,Away Win,2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands
switzerland, France,2.0,5.0,NO,Valbuena,40,Away Win,2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands
switzerland, France,2.0,5.0,NO,Benzema,67,Away Win,2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands
switzerland, France,2.0,5.0,NO,Sissoko,73,Away Win,2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands
honduras, Ecuador,1.0,2.0,NO,Costly,31,Away Win,2014-06-20,19:00:00,Arena da Baixada,Curitiba,392240.0,Ben Williams,Australia
honduras, Ecuador,1.0,2.0,NO,E. Valencia,34,Away Win,2014-06-20,19:00:00,Arena da Baixada,Curitiba,392240.0,Ben Williams,Australia
honduras, Ecuador,1.0,2.0,NO,E. Valencia,65,Away Win,2014-06-20,19:00:00,Arena da Baixada,Curitiba,392240.0,Ben Williams,Australia
honduras,  Switzerland,0.0,3.0,NO,Shaqiri,6,Away Win,2014-06-25,16:00:00,Arena da Amazônia,Manaus,403220.0,Néstor Pitana,Argentina
honduras,  Switzerland,0.0,3.0,NO,Shaqiri,31,Away Win,2014-06-25,16:00:00,Arena da Amazônia,Manaus,403220.0,Néstor Pitana,Argentina
honduras,  Switzerland,0.0,3.0,NO,Shaqiri,71,Away Win,2014-06-25,16:00:00,Arena da Amazônia,Manaus,403220.0,Néstor Pitana,Argentina
argentina, Bosnia and Herzegovina,2.0,1.0,NO,Kolašinac,3,Home Win,2014-06-15,19:00:00,Estádio do Maracanã,Rio de Janeiro,747380.0,Joel Aguilar,El Salvador
argentina, Bosnia and Herzegovina,2.0,1.0,NO,Messi,65,Home Win,2014-06-15,19:00:00,Estádio do Maracanã,Rio de Janeiro,747380.0,Joel Aguilar,El Salvador
argentina, Bosnia and Herzegovina,2.0,1.0,NO,Ibišević,85,Home Win,2014-06-15,19:00:00,Estádio do Maracanã,Rio de Janeiro,747380.0,Joel Aguilar,El Salvador
argentina, Iran,1.0,0.0,NO,Messi,90,Home Win,2014-06-21,13:00:00,Estádio Mineirão,Belo Horizonte,576980.0,Milorad Mažić,Serbia
nigeria, Bosnia and Herzegovina,1.0,0.0,NO,Odemwingie,29,Home Win,2014-06-21,18:00:00,Arena Pantanal,Cuiabá,404990.0,Peter O'Leary,New Zealand
nigeria, Argentina,2.0,3.0,NO,Musa,4,Away Win,2014-06-25,13:00:00,Estádio Beira-Rio,Porto Alegre,432850.0,Nicola Rizzoli,Italy
nigeria, Argentina,2.0,3.0,NO,Musa,47,Away Win,2014-06-25,13:00:00,Estádio Beira-Rio,Porto Alegre,432850.0,Nicola Rizzoli,Italy
nigeria, Argentina,2.0,3.0,NO,Messi,3,Away Win,2014-06-25,13:00:00,Estádio Beira-Rio,Porto Alegre,432850.0,Nicola Rizzoli,Italy
nigeria, Argentina,2.0,3.0,NO,Messi,45,Away Win,2014-06-25,13:00:00,Estádio Beira-Rio,Porto Alegre,432850.0,Nicola Rizzoli,Italy
nigeria, Argentina,2.0,3.0,NO,Rojo,50,Away Win,2014-06-25,13:00:00,Estádio Beira-Rio,Porto Alegre,432850.0,Nicola Rizzoli,Italy
bosnia and herzegovina, Iran,3.0,1.0,NO,Džeko,23,Home Win,2014-06-25,13:00:00,Itaipava Arena Fonte Nova,Salvador,480110.0,Carlos Velasco Carballo,Spain
bosnia and herzegovina, Iran,3.0,1.0,NO,Pjanić,59,Home Win,2014-06-25,13:00:00,Itaipava Arena Fonte Nova,Salvador,480110.0,Carlos Velasco Carballo,Spain
bosnia and herzegovina, Iran,3.0,1.0,NO,Vršajević,83,Home Win,2014-06-25,13:00:00,Itaipava Arena Fonte Nova,Salvador,480110.0,Carlos Velasco Carballo,Spain
bosnia and herzegovina, Iran,3.0,1.0,NO,Ghoochannejhad,82,Home Win,2014-06-25,13:00:00,Itaipava Arena Fonte Nova,Salvador,480110.0,Carlos Velasco Carballo,Spain
germany, Portugal,4.0,0.0,NO,Müller,12,Home Win,2014-06-16,13:00:00,Itaipava Arena Fonte Nova,Salvador,510810.0,Milorad Mažić,Serbia
germany, Portugal,4.0,0.0,NO,Müller,45,Home Win,2014-06-16,13:00:00,Itaipava Arena Fonte Nova,Salvador,510810.0,Milorad Mažić,Serbia
germany, Portugal,4.0,0.0,NO,Hummels,32,Home Win,2014-06-16,13:00:00,Itaipava Arena Fonte Nova,Salvador,510810.0,Milorad Mažić,Serbia
ghana, United States,1.0,2.0,NO,A. Ayew,82,Away Win,2014-06-16,19:00:00,Arena das Dunas,Natal,397600.0,Jonas Eriksson,Sweden
ghana, United States,1.0,2.0,NO,Dempsey,1,Away Win,2014-06-16,19:00:00,Arena das Dunas,Natal,397600.0,Jonas Eriksson,Sweden
ghana, United States,1.0,2.0,NO,Brooks,86,Away Win,2014-06-16,19:00:00,Arena das Dunas,Natal,397600.0,Jonas Eriksson,Sweden
germany, Ghana,2.0,2.0,NO,Götze,51,Draw,2014-06-21,16:00:00,Estádio Castelão,Fortaleza,596210.0,Sandro Ricci,Brazil
germany, Ghana,2.0,2.0,NO,Klose,71,Draw,2014-06-21,16:00:00,Estádio Castelão,Fortaleza,596210.0,Sandro Ricci,Brazil
germany, Ghana,2.0,2.0,NO,A. Ayew,54,Draw,2014-06-21,16:00:00,Estádio Castelão,Fortaleza,596210.0,Sandro Ricci,Brazil
germany, Ghana,2.0,2.0,NO,Gyan,63,Draw,2014-06-21,16:00:00,Estádio Castelão,Fortaleza,596210.0,Sandro Ricci,Brazil
united states, Portugal,2.0,2.0,NO,Jones,64,Draw,2014-06-22,18:00:00,Arena da Amazônia,Manaus,401230.0,Néstor Pitana,Argentina
united states, Portugal,2.0,2.0,NO,Dempsey,81,Draw,2014-06-22,18:00:00,Arena da Amazônia,Manaus,401230.0,Néstor Pitana,Argentina
united states, Portugal,2.0,2.0,NO,Nani,5,Draw,2014-06-22,18:00:00,Arena da Amazônia,Manaus,401230.0,Néstor Pitana,Argentina
united states, Portugal,2.0,2.0,NO,Varela,90,Draw,2014-06-22,18:00:00,Arena da Amazônia,Manaus,401230.0,Néstor Pitana,Argentina
united states, Germany,0.0,1.0,NO,Müller,55,Away Win,2014-06-26,13:00:00,Itaipava Arena Pernambuco,Recife,418760.0,Ravshan Irmatov,Uzbekistan
portugal, Ghana,2.0,1.0,NO,Boye,31,Home Win,2014-06-26,13:00:00,Estádio Nacional Mané Garrincha,Brasília,675400.0,Nawaf Shukralla,Bahrain
portugal, Ghana,2.0,1.0,NO,Ronaldo,80,Home Win,2014-06-26,13:00:00,Estádio Nacional Mané Garrincha,Brasília,675400.0,Nawaf Shukralla,Bahrain
portugal, Ghana,2.0,1.0,NO,Gyan,57,Home Win,2014-06-26,13:00:00,Estádio Nacional Mané Garrincha,Brasília,675400.0,Nawaf Shukralla,Bahrain
belgium, Algeria,2.0,1.0,NO,Fellaini,70,Home Win,2014-06-17,13:00:00,Estádio Mineirão,Belo Horizonte,568000.0,Marco Rodríguez,Mexico
belgium, Algeria,2.0,1.0,NO,Mertens,80,Home Win,2014-06-17,13:00:00,Estádio Mineirão,Belo Horizonte,568000.0,Marco Rodríguez,Mexico
belgium, Algeria,2.0,1.0,NO,Feghouli,25,Home Win,2014-06-17,13:00:00,Estádio Mineirão,Belo Horizonte,568000.0,Marco Rodríguez,Mexico
russia, South Korea,1.0,1.0,NO,Kerzhakov,74,Draw,2014-06-17,18:00:00,Arena Pantanal,Cuiabá,376030.0,Néstor Pitana,Argentina
russia, South Korea,1.0,1.0,NO,Lee Keun-ho,68,Draw,2014-06-17,18:00:00,Arena Pantanal,Cuiabá,376030.0,Néstor Pitana,Argentina
belgium, Russia,1.0,0.0,NO,Origi,88,Home Win,2014-06-22,13:00:00,Estádio do Maracanã,Rio de Janeiro,738190.0,Felix Brych,Germany
south korea, Algeria,2.0,4.0,NO,Son Heung-min,50,Away Win,2014-06-22,16:00:00,Estádio Beira-Rio,Porto Alegre,427320.0,Wilmar Roldán,Colombia
south korea, Algeria,2.0,4.0,NO,Koo Ja-cheol,72,Away Win,2014-06-22,16:00:00,Estádio Beira-Rio,Porto Alegre,427320.0,Wilmar Roldán,Colombia
south korea, Algeria,2.0,4.0,NO,Slimani,26,Away Win,2014-06-22,16:00:00,Estádio Beira-Rio,Porto Alegre,427320.0,Wilmar Roldán,Colombia
south korea, Algeria,2.0,4.0,NO,Halliche,28,Away Win,2014-06-22,16:00:00,Estádio Beira-Rio,Porto Alegre,427320.0,Wilmar Roldán,Colombia
south korea, Algeria,2.0,4.0,NO,Djabou,38,Away Win,2014-06-22,16:00:00,Estádio Beira-Rio,Porto Alegre,427320.0,Wilmar Roldán,Colombia
south korea, Algeria,2.0,4.0,NO,Brahimi,62,Away Win,2014-06-22,16:00:00,Estádio Beira-Rio,Porto Alegre,427320.0,Wilmar Roldán,Colombia
south korea, Belgium,0.0,1.0,NO,Vertonghen,78,Away Win,2014-06-26,17:00:00,Arena de São Paulo,São Paulo,613970.0,Ben Williams,Australia
algeria, Russia,1.0,1.0,NO,Slimani,60,Draw,2014-06-26,17:00:00,Arena da Baixada,Curitiba,393110.0,Cüneyt Çakır,Turkey
algeria, Russia,1.0,1.0,NO,Kokorin,6,Draw,2014-06-26,17:00:00,Arena da Baixada,Curitiba,393110.0,Cüneyt Çakır,Turkey
brazil, Chile,1.0,1.0,3–2,David Luiz,18,Draw,2014-06-28,13:00:00,Estádio Mineirão,Belo Horizonte,577140.0,Howard Webb,England
brazil, Chile,1.0,1.0,3–2,Sánchez,32,Draw,2014-06-28,13:00:00,Estádio Mineirão,Belo Horizonte,577140.0,Howard Webb,England
colombia, Uruguay,2.0,0.0,NO,Rodríguez,28,Home Win,2014-06-28,17:00:00,Estádio do Maracanã,Rio de Janeiro,738040.0,Björn Kuipers,Netherlands
colombia, Uruguay,2.0,0.0,NO,Rodríguez,50,Home Win,2014-06-28,17:00:00,Estádio do Maracanã,Rio de Janeiro,738040.0,Björn Kuipers,Netherlands
netherlands, Mexico,2.0,1.0,NO,Sneijder,88,Home Win,2014-06-29,13:00:00,Estádio Castelão,Fortaleza,588170.0,Pedro Proença,Portugal
netherlands, Mexico,2.0,1.0,NO,Huntelaar,90,Home Win,2014-06-29,13:00:00,Estádio Castelão,Fortaleza,588170.0,Pedro Proença,Portugal
netherlands, Mexico,2.0,1.0,NO,Dos Santos,48,Home Win,2014-06-29,13:00:00,Estádio Castelão,Fortaleza,588170.0,Pedro Proença,Portugal
costa rica, Greece,1.0,1.0,5–3,Ruiz,52,Draw,2014-06-29,17:00:00,Itaipava Arena Pernambuco,Recife,412420.0,Ben Williams,Australia
costa rica, Greece,1.0,1.0,5–3,Papastathopoulos,90,Draw,2014-06-29,17:00:00,Itaipava Arena Pernambuco,Recife,412420.0,Ben Williams,Australia
france, Nigeria,2.0,0.0,NO,Pogba,79,Home Win,2014-06-30,13:00:00,Estádio Nacional Mané Garrincha,Brasília,678820.0,Mark Geiger,United States
france, Nigeria,2.0,0.0,NO,Yobo,90,Home Win,2014-06-30,13:00:00,Estádio Nacional Mané Garrincha,Brasília,678820.0,Mark Geiger,United States
germany, Algeria,2.0,1.0,NO,Schürrle,92,Home Win,2014-06-30,17:00:00,Estádio Beira-Rio,Porto Alegre,430630.0,Sandro Ricci,Brazil
germany, Algeria,2.0,1.0,NO,Özil,120,Home Win,2014-06-30,17:00:00,Estádio Beira-Rio,Porto Alegre,430630.0,Sandro Ricci,Brazil
germany, Algeria,2.0,1.0,NO,Djabou,120,Home Win,2014-06-30,17:00:00,Estádio Beira-Rio,Porto Alegre,430630.0,Sandro Ricci,Brazil
argentina,  Switzerland,1.0,0.0,NO,Di María,118,Home Win,2014-07-01,13:00:00,Arena Corinthians,São Paulo,632550.0,Jonas Eriksson,Sweden
belgium, United States,2.0,1.0,NO,De Bruyne,93,Home Win,2014-07-01,17:00:00,Itaipava Arena Fonte Nova,Salvador,512270.0,Djamel Haimoudi,Algeria
belgium, United States,2.0,1.0,NO,Lukaku,105,Home Win,2014-07-01,17:00:00,Itaipava Arena Fonte Nova,Salvador,512270.0,Djamel Haimoudi,Algeria
belgium, United States,2.0,1.0,NO,Green,107,Home Win,2014-07-01,17:00:00,Itaipava Arena Fonte Nova,Salvador,512270.0,Djamel Haimoudi,Algeria
france, Germany,0.0,1.0,NO,Hummels,13,Away Win,2014-07-04,13:00:00,Estádio do Maracanã,Rio de Janeiro,742400.0,Néstor Pitana,Argentina
brazil, Colombia,2.0,1.0,NO,Thiago Silva,7,Home Win,2014-07-04,17:00:00,Estádio Castelão,Fortaleza,603420.0,Carlos Velasco Carballo,Spain
brazil, Colombia,2.0,1.0,NO,David Luiz,69,Home Win,2014-07-04,17:00:00,Estádio Castelão,Fortaleza,603420.0,Carlos Velasco Carballo,Spain
brazil, Colombia,2.0,1.0,NO,Rodríguez,80,Home Win,2014-07-04,17:00:00,Estádio Castelão,Fortaleza,603420.0,Carlos Velasco Carballo,Spain
argentina, Belgium,1.0,0.0,NO,Higuaín,8,Home Win,2014-07-05,13:00:00,Estádio Nacional Mané Garrincha,Brasília,685510.0,Nicola Rizzoli,Italy
brazil, Germany,1.0,7.0,NO,Oscar,90,Away Win,2014-07-08,17:00:00,Estádio Mineirão,Belo Horizonte,581410.0,Marco Antonio Rodríguez,Mexico
brazil, Germany,1.0,7.0,NO,Müller,11,Away Win,2014-07-08,17:00:00,Estádio Mineirão,Belo Horizonte,581410.0,Marco Antonio Rodríguez,Mexico
brazil, Germany,1.0,7.0,NO,Klose,23,Away Win,2014-07-08,17:00:00,Estádio Mineirão,Belo Horizonte,581410.0,Marco Antonio Rodríguez,Mexico
brazil, Germany,1.0,7.0,NO,Kroos,24,Away Win,2014-07-08,17:00:00,Estádio Mineirão,Belo Horizonte,581410.0,Marco Antonio Rodríguez,Mexico
brazil, Germany,1.0,7.0,NO,Kroos,26,Away Win,2014-07-08,17:00:00,Estádio Mineirão,Belo Horizonte,581410.0,Marco Antonio Rodríguez,Mexico
brazil, Germany,1.0,7.0,NO,Khedira,29,Away Win,2014-07-08,17:00:00,Estádio Mineirão,Belo Horizonte,581410.0,Marco Antonio Rodríguez,Mexico
brazil, Germany,1.0,7.0,NO,Schürrle,69,Away Win,2014-07-08,17:00:00,Estádio Mineirão,Belo Horizonte,581410.0,Marco Antonio Rodríguez,Mexico
brazil, Germany,1.0,7.0,NO,Schürrle,79,Away Win,2014-07-08,17:00:00,Estádio Mineirão,Belo Horizonte,581410.0,Marco Antonio Rodríguez,Mexico
brazil, Netherlands,0.0,3.0,NO,Van Persie,3,Away Win,2014-07-12,17:00:00,Estádio Nacional Mané Garrincha,Brasília,680340.0,Djamel Haimoudi,Algeria
brazil, Netherlands,0.0,3.0,NO,Blind,17,Away Win,2014-07-12,17:00:00,Estádio Nacional Mané Garrincha,Brasília,680340.0,Djamel Haimoudi,Algeria
brazil, Netherlands,0.0,3.0,NO,Wijnaldum,90,Away Win,2014-07-12,17:00:00,Estádio Nacional Mané Garrincha,Brasília,680340.0,Djamel Haimoudi,Algeria
germany, Argentina,1.0,0.0,NO,Götze,113,Home Win,2014-07-13,16:00:00,Maracanã Stadium,Rio de Janeiro,747380.0,Nicola Rizzoli,Italy
russia, Saudi Arabia,5.0,0.0,NO,Gazinsky,12,Home Win,2018-06-14,18:00:00,Luzhniki Stadium,Moscow,780111430.0,Néstor Pitana,Argentina
russia, Saudi Arabia,5.0,0.0,NO,Cheryshev,43,Home Win,2018-06-14,18:00:00,Luzhniki Stadium,Moscow,780111430.0,Néstor Pitana,Argentina
russia, Saudi Arabia,5.0,0.0,NO,Cheryshev,90,Home Win,2018-06-14,18:00:00,Luzhniki Stadium,Moscow,780111430.0,Néstor Pitana,Argentina
russia, Saudi Arabia,5.0,0.0,NO,Dzyuba,71,Home Win,2018-06-14,18:00:00,Luzhniki Stadium,Moscow,780111430.0,Néstor Pitana,Argentina
russia, Saudi Arabia,5.0,0.0,NO,Golovin,90,Home Win,2018-06-14,18:00:00,Luzhniki Stadium,Moscow,780111430.0,Néstor Pitana,Argentina
egypt, Uruguay,0.0,1.0,NO,Giménez,89,Away Win,2018-06-15,17:00:00,Central Stadium,Yekaterinburg,270151440.0,Björn Kuipers,Netherlands
russia, Egypt,3.0,1.0,NO,Fathy,47,Home Win,2018-06-19,21:00:00,Krestovsky Stadium,Saint Petersburg,644681450.0,Enrique Cáceres,Paraguay
russia, Egypt,3.0,1.0,NO,Cheryshev,59,Home Win,2018-06-19,21:00:00,Krestovsky Stadium,Saint Petersburg,644681450.0,Enrique Cáceres,Paraguay
russia, Egypt,3.0,1.0,NO,Dzyuba,62,Home Win,2018-06-19,21:00:00,Krestovsky Stadium,Saint Petersburg,644681450.0,Enrique Cáceres,Paraguay
russia, Egypt,3.0,1.0,NO,Salah,73,Home Win,2018-06-19,21:00:00,Krestovsky Stadium,Saint Petersburg,644681450.0,Enrique Cáceres,Paraguay
uruguay, Saudi Arabia,1.0,0.0,NO,Suárez,23,Home Win,2018-06-20,18:00:00,Rostov Arena,Rostov-on-Don,426781460.0,Clément Turpin,France
uruguay, Russia,3.0,0.0,NO,Suárez,10,Home Win,2018-06-25,18:00:00,Cosmos Arena,Samara,419701470.0,Malang Diedhiou,Senegal
uruguay, Russia,3.0,0.0,NO,Cheryshev,23,Home Win,2018-06-25,18:00:00,Cosmos Arena,Samara,419701470.0,Malang Diedhiou,Senegal
uruguay, Russia,3.0,0.0,NO,Cavani,90,Home Win,2018-06-25,18:00:00,Cosmos Arena,Samara,419701470.0,Malang Diedhiou,Senegal
