Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Player_Name,Goal_Time,Outcome,Date,Time,Stadium,City,Attendance,Referee,Referee_City,First_Team_Goals,Second_Team_Goals,Tournament_Stage
japan, Croatia,0.0,0.0,NO,No_Goal_Scorer,No_Goal_Scorer,Draw,2006-06-18,15:00:00,Frankenstadion,Nuremberg,410000.0,Frank De Bleeckere,Belgium,0,0,Group Stage
brazil, Australia,2.0,0.0,NO,Adriano,49,Home Win,2006-06-18,18:00:00,Allianz Arena,Munich,660000.0,Markus Merk,Germany,Adriano 49'; Fred 90',0,Group Stage
brazil, Australia,2.0,0.0,NO,Fred,90,Home Win,2006-06-18,18:00:00,Allianz Arena,Munich,660000.0,Markus Merk,Germany,Adriano 49'; Fred 90',0,Group Stage
japan, Brazil,1.0,4.0,NO,Tamada,34,Away Win,2006-06-22,21:00:00,Westfalenstadion,Dortmund,650000.0,Éric Poulat,France,Tamada 34',Ronaldo 45+1' 81'; Juninho 53'; Gilberto 59',Group Stage
japan, Brazil,1.0,4.0,NO,Ronaldo,45,Away Win,2006-06-22,21:00:00,Westfalenstadion,Dortmund,650000.0,Éric Poulat,France,Tamada 34',Ronaldo 45+1' 81'; Juninho 53'; Gilberto 59',Group Stage
japan, Brazil,1.0,4.0,NO,Juninho,53,Away Win,2006-06-22,21:00:00,Westfalenstadion,Dortmund,650000.0,Éric Poulat,France,Tamada 34',Ronaldo 45+1' 81'; Juninho 53'; Gilberto 59',Group Stage
japan, Brazil,1.0,4.0,NO,Gilberto,59,Away Win,2006-06-22,21:00:00,Westfalenstadion,Dortmund,650000.0,Éric Poulat,France,Tamada 34',Ronaldo 45+1' 81'; Juninho 53'; Gilberto 59',Group Stage
croatia, Australia,2.0,2.0,NO,Srna,2,Draw,2006-06-22,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Graham Poll,England,Srna 2'; N. Kovač 56',Moore 38' (pen.); Kewell 79',Group Stage
croatia, Australia,2.0,2.0,NO,N. Kovač,56,Draw,2006-06-22,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Graham Poll,England,Srna 2'; N. Kovač 56',Moore 38' (pen.); Kewell 79',Group Stage
croatia, Australia,2.0,2.0,NO,Moore,38,Draw,2006-06-22,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Graham Poll,England,Srna 2'; N. Kovač 56',Moore 38' (pen.); Kewell 79',Group Stage
croatia, Australia,2.0,2.0,NO,Kewell,79,Draw,2006-06-22,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Graham Poll,England,Srna 2'; N. Kovač 56',Moore 38' (pen.); Kewell 79',Group Stage
south korea, Togo,2.0,1.0,NO,Lee Chun-soo,54,Home Win,2006-06-13,15:00:00,Waldstadion,Frankfurt,480000.0,Graham Poll,England,Lee Chun-soo 54'; Ahn Jung-hwan 72',Kader 31',Group Stage
south korea, Togo,2.0,1.0,NO,Ahn Jung-hwan,72,Home Win,2006-06-13,15:00:00,Waldstadion,Frankfurt,480000.0,Graham Poll,England,Lee Chun-soo 54'; Ahn Jung-hwan 72',Kader 31',Group Stage
south korea, Togo,2.0,1.0,NO,Kader,31,Home Win,2006-06-13,15:00:00,Waldstadion,Frankfurt,480000.0,Graham Poll,England,Lee Chun-soo 54'; Ahn Jung-hwan 72',Kader 31',Group Stage
france,  Switzerland,0.0,0.0,NO,No_Goal_Scorer,No_Goal_Scorer,Draw,2006-06-13,18:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Valentin Ivanov,Russia,0,0,Group Stage
france, South Korea,1.0,1.0,NO,Henry,9,Draw,2006-06-18,21:00:00,Zentralstadion,Leipzig,430000.0,Benito Archundia,Mexico,Henry 9',Park Ji-sung 81',Group Stage
france, South Korea,1.0,1.0,NO,Park Ji-sung,81,Draw,2006-06-18,21:00:00,Zentralstadion,Leipzig,430000.0,Benito Archundia,Mexico,Henry 9',Park Ji-sung 81',Group Stage
togo,  Switzerland,0.0,2.0,NO,Frei,16,Away Win,2006-06-19,15:00:00,Westfalenstadion,Dortmund,650000.0,Carlos Amarilla,Paraguay,0,Frei 16'; Barnetta 88',Group Stage
togo,  Switzerland,0.0,2.0,NO,Barnetta,88,Away Win,2006-06-19,15:00:00,Westfalenstadion,Dortmund,650000.0,Carlos Amarilla,Paraguay,0,Frei 16'; Barnetta 88',Group Stage
togo, France,0.0,2.0,NO,Vieira,55,Away Win,2006-06-23,21:00:00,RheinEnergieStadion,Cologne,450000.0,Jorge Larrionda,Uruguay,0,Vieira 55'; Henry 61',Group Stage
togo, France,0.0,2.0,NO,Henry,61,Away Win,2006-06-23,21:00:00,RheinEnergieStadion,Cologne,450000.0,Jorge Larrionda,Uruguay,0,Vieira 55'; Henry 61',Group Stage
switzerland, South Korea,2.0,0.0,NO,Senderos,23,Home Win,2006-06-23,21:00:00,Niedersachsenstadion,Hanover,430000.0,Horacio Elizondo,Argentina,Senderos 23'; Frei 77',0,Group Stage
switzerland, South Korea,2.0,0.0,NO,Frei,77,Home Win,2006-06-23,21:00:00,Niedersachsenstadion,Hanover,430000.0,Horacio Elizondo,Argentina,Senderos 23'; Frei 77',0,Group Stage
spain, Ukraine,4.0,0.0,NO,Alonso,13,Home Win,2006-06-14,15:00:00,Zentralstadion,Leipzig,430000.0,Massimo Busacca,Switzerland,Alonso 13'; Villa 17' 48' (pen.); Torres 81',0,Group Stage
spain, Ukraine,4.0,0.0,NO,Villa,17,Home Win,2006-06-14,15:00:00,Zentralstadion,Leipzig,430000.0,Massimo Busacca,Switzerland,Alonso 13'; Villa 17' 48' (pen.); Torres 81',0,Group Stage
spain, Ukraine,4.0,0.0,NO,Villa,48,Home Win,2006-06-14,15:00:00,Zentralstadion,Leipzig,430000.0,Massimo Busacca,Switzerland,Alonso 13'; Villa 17' 48' (pen.); Torres 81',0,Group Stage
spain, Ukraine,4.0,0.0,NO,Torres,81,Home Win,2006-06-14,15:00:00,Zentralstadion,Leipzig,430000.0,Massimo Busacca,Switzerland,Alonso 13'; Villa 17' 48' (pen.); Torres 81',0,Group Stage
tunisia, Saudi Arabia,2.0,2.0,NO,Jaziri,23,Draw,2006-06-14,18:00:00,Allianz Arena,Munich,660000.0,Mark Shield,Australia,Jaziri 23'; Jaïdi 90+2',Al-Qahtani 57'; Al-Jaber 84',Group Stage
tunisia, Saudi Arabia,2.0,2.0,NO,Jaïdi,90,Draw,2006-06-14,18:00:00,Allianz Arena,Munich,660000.0,Mark Shield,Australia,Jaziri 23'; Jaïdi 90+2',Al-Qahtani 57'; Al-Jaber 84',Group Stage
tunisia, Saudi Arabia,2.0,2.0,NO,Al-Qahtani,57,Draw,2006-06-14,18:00:00,Allianz Arena,Munich,660000.0,Mark Shield,Australia,Jaziri 23'; Jaïdi 90+2',Al-Qahtani 57'; Al-Jaber 84',Group Stage
tunisia, Saudi Arabia,2.0,2.0,NO,Al-Jaber,84,Draw,2006-06-14,18:00:00,Allianz Arena,Munich,660000.0,Mark Shield,Australia,Jaziri 23'; Jaïdi 90+2',Al-Qahtani 57'; Al-Jaber 84',Group Stage
saudi arabia, Ukraine,0.0,4.0,NO,Rusol,4,Away Win,2006-06-19,18:00:00,Volksparkstadion,Hamburg,500000.0,Graham Poll,England,0,Rusol 4'; Rebrov 36'; Shevchenko 46'; Kalynychenko 84',Group Stage
saudi arabia, Ukraine,0.0,4.0,NO,Rebrov,36,Away Win,2006-06-19,18:00:00,Volksparkstadion,Hamburg,500000.0,Graham Poll,England,0,Rusol 4'; Rebrov 36'; Shevchenko 46'; Kalynychenko 84',Group Stage
saudi arabia, Ukraine,0.0,4.0,NO,Shevchenko,46,Away Win,2006-06-19,18:00:00,Volksparkstadion,Hamburg,500000.0,Graham Poll,England,0,Rusol 4'; Rebrov 36'; Shevchenko 46'; Kalynychenko 84',Group Stage
saudi arabia, Ukraine,0.0,4.0,NO,Kalynychenko,84,Away Win,2006-06-19,18:00:00,Volksparkstadion,Hamburg,500000.0,Graham Poll,England,0,Rusol 4'; Rebrov 36'; Shevchenko 46'; Kalynychenko 84',Group Stage
spain, Tunisia,3.0,1.0,NO,Raúl,71,Home Win,2006-06-19,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Carlos Simon,Brazil,Raúl 71'; Torres 76' 90+1' (pen.),Mnari 8',Group Stage
spain, Tunisia,3.0,1.0,NO,Torres,76,Home Win,2006-06-19,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Carlos Simon,Brazil,Raúl 71'; Torres 76' 90+1' (pen.),Mnari 8',Group Stage
spain, Tunisia,3.0,1.0,NO,Torres,90,Home Win,2006-06-19,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Carlos Simon,Brazil,Raúl 71'; Torres 76' 90+1' (pen.),Mnari 8',Group Stage
spain, Tunisia,3.0,1.0,NO,Mnari,8,Home Win,2006-06-19,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Carlos Simon,Brazil,Raúl 71'; Torres 76' 90+1' (pen.),Mnari 8',Group Stage
saudi arabia, Spain,0.0,1.0,NO,Juanito,36,Away Win,2006-06-23,16:00:00,Fritz-Walter-Stadion,Kaiserslautern,460000.0,Coffi Codjia,Benin,0,Juanito 36',Group Stage
ukraine, Tunisia,1.0,0.0,NO,Shevchenko,70,Home Win,2006-06-23,16:00:00,Olympiastadion,Berlin,720000.0,Carlos Amarilla,Paraguay,Shevchenko 70' (pen.),0,Group Stage
germany, Sweden,2.0,0.0,NO,Podolski,4,Home Win,2006-06-24,17:00:00,Allianz Arena,Munich,660000.0,Carlos Simon,Brazil,Podolski 4' 12',0,Group Stage
germany, Sweden,2.0,0.0,NO,Podolski,12,Home Win,2006-06-24,17:00:00,Allianz Arena,Munich,660000.0,Carlos Simon,Brazil,Podolski 4' 12',0,Group Stage
argentina, Mexico,2.0,1.0,NO,Crespo,10,Home Win,2006-06-24,21:00:00,Zentralstadion,Leipzig,430000.0,Massimo Busacca,Switzerland,Crespo 10'; Rodríguez 98',Márquez 6',Group Stage
argentina, Mexico,2.0,1.0,NO,Rodríguez,98,Home Win,2006-06-24,21:00:00,Zentralstadion,Leipzig,430000.0,Massimo Busacca,Switzerland,Crespo 10'; Rodríguez 98',Márquez 6',Group Stage
argentina, Mexico,2.0,1.0,NO,Márquez,6,Home Win,2006-06-24,21:00:00,Zentralstadion,Leipzig,430000.0,Massimo Busacca,Switzerland,Crespo 10'; Rodríguez 98',Márquez 6',Group Stage
england, Ecuador,1.0,0.0,NO,Beckham,60,Home Win,2006-06-25,17:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Frank De Bleeckere,Belgium,Beckham 60',0,Group Stage
portugal, Netherlands,1.0,0.0,NO,Maniche,23,Home Win,2006-06-25,21:00:00,Frankenstadion,Nuremberg,410000.0,Valentin Ivanov,Russia,Maniche 23',0,Group Stage
italy, Australia,1.0,0.0,NO,Totti,90,Home Win,2006-06-26,17:00:00,Fritz-Walter-Stadion,Kaiserslautern,460000.0,Luis Medina Cantalejo,Spain,Totti 90+5' (pen.),0,Group Stage
switzerland, Ukraine,0.0,0.0,0–3,No_Goal_Scorer,No_Goal_Scorer,Draw,2006-06-26,21:00:00,RheinEnergieStadion,Cologne,450000.0,Benito Archundia,Mexico,0,0,Group Stage
brazil, Ghana,3.0,0.0,NO,Ronaldo,5,Home Win,2006-06-27,17:00:00,Westfalenstadion,Dortmund,650000.0,Ľuboš Micheľ,Slovakia,Ronaldo 5'; Adriano 45+1'; Zé Roberto 84',0,Group Stage
brazil, Ghana,3.0,0.0,NO,Adriano,45,Home Win,2006-06-27,17:00:00,Westfalenstadion,Dortmund,650000.0,Ľuboš Micheľ,Slovakia,Ronaldo 5'; Adriano 45+1'; Zé Roberto 84',0,Group Stage
brazil, Ghana,3.0,0.0,NO,Zé Roberto,84,Home Win,2006-06-27,17:00:00,Westfalenstadion,Dortmund,650000.0,Ľuboš Micheľ,Slovakia,Ronaldo 5'; Adriano 45+1'; Zé Roberto 84',0,Group Stage
spain, France,1.0,3.0,NO,Villa,28,Away Win,2006-06-27,21:00:00,Niedersachsenstadion,Hanover,430000.0,Roberto Rosetti,Italy,Villa 28' (pen.),Ribéry 41'; Vieira 83'; Zidane 90+2',Group Stage
spain, France,1.0,3.0,NO,Ribéry,41,Away Win,2006-06-27,21:00:00,Niedersachsenstadion,Hanover,430000.0,Roberto Rosetti,Italy,Villa 28' (pen.),Ribéry 41'; Vieira 83'; Zidane 90+2',Group Stage
spain, France,1.0,3.0,NO,Vieira,83,Away Win,2006-06-27,21:00:00,Niedersachsenstadion,Hanover,430000.0,Roberto Rosetti,Italy,Villa 28' (pen.),Ribéry 41'; Vieira 83'; Zidane 90+2',Group Stage
spain, France,1.0,3.0,NO,Zidane,90,Away Win,2006-06-27,21:00:00,Niedersachsenstadion,Hanover,430000.0,Roberto Rosetti,Italy,Villa 28' (pen.),Ribéry 41'; Vieira 83'; Zidane 90+2',Group Stage
germany, Argentina,1.0,1.0,4–2,Klose,80,Draw,2006-06-30,17:00:00,Olympiastadion,Berlin,720000.0,Ľuboš Micheľ,Slovakia,Klose 80',Ayala 49',Quarter-Final
germany, Argentina,1.0,1.0,4–2,Ayala,49,Draw,2006-06-30,17:00:00,Olympiastadion,Berlin,720000.0,Ľuboš Micheľ,Slovakia,Klose 80',Ayala 49',Quarter-Final
italy, Ukraine,3.0,0.0,NO,Zambrotta,6,Home Win,2006-06-30,21:00:00,Volksparkstadion,Hamburg,500000.0,Frank De Bleeckere,Belgium,Zambrotta 6'; Toni 59' 69',0,Quarter-Final
italy, Ukraine,3.0,0.0,NO,Toni,59,Home Win,2006-06-30,21:00:00,Volksparkstadion,Hamburg,500000.0,Frank De Bleeckere,Belgium,Zambrotta 6'; Toni 59' 69',0,Quarter-Final
italy, Ukraine,3.0,0.0,NO,Toni,69,Home Win,2006-06-30,21:00:00,Volksparkstadion,Hamburg,500000.0,Frank De Bleeckere,Belgium,Zambrotta 6'; Toni 59' 69',0,Quarter-Final
england, Portugal,0.0,0.0,1–3,No_Goal_Scorer,No_Goal_Scorer,Draw,2006-07-01,17:00:00,Arena AufSchalke,Gelsenkirchen,520000.0,Horacio Elizondo,Argentina,0,0,Group Stage
brazil, France,0.0,1.0,NO,Henry,57,Away Win,2006-07-01,21:00:00,Waldstadion,Frankfurt,480000.0,Luis Medina Cantalejo,Spain,0,Henry 57',Group Stage
germany, Italy,0.0,2.0,NO,Grosso,119,Away Win,2006-07-04,21:00:00,Westfalenstadion,Dortmund,650000.0,Benito Archundia,Mexico,0,Grosso 119'; Del Piero 120+1',Semi-Final
germany, Italy,0.0,2.0,NO,Del Piero,120,Away Win,2006-07-04,21:00:00,Westfalenstadion,Dortmund,650000.0,Benito Archundia,Mexico,0,Grosso 119'; Del Piero 120+1',Semi-Final
portugal, France,0.0,1.0,NO,Zidane,33,Away Win,2006-07-05,21:00:00,Allianz Arena,Munich,660000.0,Jorge Larrionda,Uruguay,0,Zidane 33' (pen.),Semi-Final
germany, Portugal,3.0,1.0,NO,Schweinsteiger,56,Home Win,2006-07-08,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Toru Kamikawa,Japan,Schweinsteiger 56' 78'; Petit 60' (o.g.),Nuno Gomes 88',Group Stage
germany, Portugal,3.0,1.0,NO,Schweinsteiger,78,Home Win,2006-07-08,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Toru Kamikawa,Japan,Schweinsteiger 56' 78'; Petit 60' (o.g.),Nuno Gomes 88',Group Stage
germany, Portugal,3.0,1.0,NO,Petit,60,Home Win,2006-07-08,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Toru Kamikawa,Japan,Schweinsteiger 56' 78'; Petit 60' (o.g.),Nuno Gomes 88',Group Stage
germany, Portugal,3.0,1.0,NO,Nuno Gomes,88,Home Win,2006-07-08,21:00:00,Gottlieb-Daimler-Stadion,Stuttgart,520000.0,Toru Kamikawa,Japan,Schweinsteiger 56' 78'; Petit 60' (o.g.),Nuno Gomes 88',Group Stage
italy, France,1.0,1.0,5–3,Materazzi,19,Draw,2006-07-09,20:00:00,Olympiastadion,Berlin,690000.0,Horacio Elizondo,Argentina,Materazzi 19',Zidane 7' (pen.),Final
italy, France,1.0,1.0,5–3,Zidane,7,Draw,2006-07-09,20:00:00,Olympiastadion,Berlin,690000.0,Horacio Elizondo,Argentina,Materazzi 19',Zidane 7' (pen.),Final
south africa, Mexico,1.0,1.0,NO,Tshabalala,55,Draw,2010-06-11,16:00:00,Soccer City,Johannesburg,844900.0,Ravshan Irmatov,Uzbekistan,Tshabalala  55',Márquez  79',Group Stage
south africa, Mexico,1.0,1.0,NO,Márquez,79,Draw,2010-06-11,16:00:00,Soccer City,Johannesburg,844900.0,Ravshan Irmatov,Uzbekistan,Tshabalala  55',Márquez  79',Group Stage
uruguay, France,0.0,0.0,NO,No_Goal_Scorer,No_Goal_Scorer,Draw,2010-06-11,20:30:00,Cape Town Stadium,Cape Town,641000.0,Yuichi Nishimura,Japan,0,0,Group Stage
south africa, Uruguay,0.0,3.0,NO,Forlán,24,Away Win,2010-06-16,20:30:00,Loftus Versfeld Stadium,Pretoria,426580.0,Massimo Busacca,Switzerland,0,Forlán 24' 80' (pen.); Á. Pereira 90+5',Group Stage
south africa, Uruguay,0.0,3.0,NO,Forlán,80,Away Win,2010-06-16,20:30:00,Loftus Versfeld Stadium,Pretoria,426580.0,Massimo Busacca,Switzerland,0,Forlán 24' 80' (pen.); Á. Pereira 90+5',Group Stage
south africa, Uruguay,0.0,3.0,NO,Á. Pereira,90,Away Win,2010-06-16,20:30:00,Loftus Versfeld Stadium,Pretoria,426580.0,Massimo Busacca,Switzerland,0,Forlán 24' 80' (pen.); Á. Pereira 90+5',Group Stage
france, Mexico,0.0,2.0,NO,Hernández,64,Away Win,2010-06-17,20:30:00,Peter Mokaba Stadium,Polokwane,353700.0,Khalil Al Ghamdi,Saudi Arabia,0,Hernández 64'; Blanco 79' (pen.),Group Stage
france, Mexico,0.0,2.0,NO,Blanco,79,Away Win,2010-06-17,20:30:00,Peter Mokaba Stadium,Polokwane,353700.0,Khalil Al Ghamdi,Saudi Arabia,0,Hernández 64'; Blanco 79' (pen.),Group Stage
mexico, Uruguay,0.0,1.0,NO,Suárez,43,Away Win,2010-06-22,16:00:00,Royal Bafokeng Stadium,Rustenburg,334250.0,Viktor Kassai,Hungary,0,Suárez  43',Group Stage
france, South Africa,1.0,2.0,NO,Malouda,70,Away Win,2010-06-22,16:00:00,Free State Stadium,Bloemfontein,394150.0,Óscar Ruiz,Colombia,Malouda  70',Khumalo 20'; Mphela 37',Group Stage
france, South Africa,1.0,2.0,NO,Khumalo,20,Away Win,2010-06-22,16:00:00,Free State Stadium,Bloemfontein,394150.0,Óscar Ruiz,Colombia,Malouda  70',Khumalo 20'; Mphela 37',Group Stage
france, South Africa,1.0,2.0,NO,Mphela,37,Away Win,2010-06-22,16:00:00,Free State Stadium,Bloemfontein,394150.0,Óscar Ruiz,Colombia,Malouda  70',Khumalo 20'; Mphela 37',Group Stage
south korea, Greece,2.0,0.0,NO,Lee Jung-soo,7,Home Win,2010-06-12,13:30:00,Nelson Mandela Bay Stadium,Port Elizabeth,315130.0,Michael Hester,New Zealand,Lee Jung-soo 7'; Park Ji-sung 52',0,Group Stage
south korea, Greece,2.0,0.0,NO,Park Ji-sung,52,Home Win,2010-06-12,13:30:00,Nelson Mandela Bay Stadium,Port Elizabeth,315130.0,Michael Hester,New Zealand,Lee Jung-soo 7'; Park Ji-sung 52',0,Group Stage
argentina, Nigeria,1.0,0.0,NO,Heinze,6,Home Win,2010-06-12,16:00:00,Ellis Park Stadium,Johannesburg,556860.0,Wolfgang Stark,Germany,Heinze 6',0,Group Stage
argentina, South Korea,4.0,1.0,NO,Park Chu-young,17,Home Win,2010-06-17,13:30:00,Soccer City,Johannesburg,821740.0,Frank De Bleeckere,Belgium,Park Chu-young 17' (o.g.); Higuaín 33' 76' 80',Lee Chung-yong 45+1',Group Stage
argentina, South Korea,4.0,1.0,NO,Higuaín,33,Home Win,2010-06-17,13:30:00,Soccer City,Johannesburg,821740.0,Frank De Bleeckere,Belgium,Park Chu-young 17' (o.g.); Higuaín 33' 76' 80',Lee Chung-yong 45+1',Group Stage
argentina, South Korea,4.0,1.0,NO,Higuaín,76,Home Win,2010-06-17,13:30:00,Soccer City,Johannesburg,821740.0,Frank De Bleeckere,Belgium,Park Chu-young 17' (o.g.); Higuaín 33' 76' 80',Lee Chung-yong 45+1',Group Stage
argentina, South Korea,4.0,1.0,NO,Higuaín,80,Home Win,2010-06-17,13:30:00,Soccer City,Johannesburg,821740.0,Frank De Bleeckere,Belgium,Park Chu-young 17' (o.g.); Higuaín 33' 76' 80',Lee Chung-yong 45+1',Group Stage
argentina, South Korea,4.0,1.0,NO,Lee Chung-yong,45,Home Win,2010-06-17,13:30:00,Soccer City,Johannesburg,821740.0,Frank De Bleeckere,Belgium,Park Chu-young 17' (o.g.); Higuaín 33' 76' 80',Lee Chung-yong 45+1',Group Stage
greece, Nigeria,2.0,1.0,NO,Salpingidis,44,Home Win,2010-06-17,16:00:00,Free State Stadium,Bloemfontein,315930.0,Óscar Ruiz,Colombia,Salpingidis 44'; Torosidis 71',Uche 16',Group Stage
greece, Nigeria,2.0,1.0,NO,Torosidis,71,Home Win,2010-06-17,16:00:00,Free State Stadium,Bloemfontein,315930.0,Óscar Ruiz,Colombia,Salpingidis 44'; Torosidis 71',Uche 16',Group Stage
greece, Nigeria,2.0,1.0,NO,Uche,16,Home Win,2010-06-17,16:00:00,Free State Stadium,Bloemfontein,315930.0,Óscar Ruiz,Colombia,Salpingidis 44'; Torosidis 71',Uche 16',Group Stage
nigeria, South Korea,2.0,2.0,NO,Uche,12,Draw,2010-06-22,20:30:00,Moses Mabhida Stadium,Durban,618740.0,Olegário Benquerença,Portugal,Uche 12'; Yakubu 69' (pen.),Lee Jung-soo 38'; Park Chu-young 49',Group Stage
nigeria, South Korea,2.0,2.0,NO,Yakubu,69,Draw,2010-06-22,20:30:00,Moses Mabhida Stadium,Durban,618740.0,Olegário Benquerença,Portugal,Uche 12'; Yakubu 69' (pen.),Lee Jung-soo 38'; Park Chu-young 49',Group Stage
nigeria, South Korea,2.0,2.0,NO,Lee Jung-soo,38,Draw,2010-06-22,20:30:00,Moses Mabhida Stadium,Durban,618740.0,Olegário Benquerença,Portugal,Uche 12'; Yakubu 69' (pen.),Lee Jung-soo 38'; Park Chu-young 49',Group Stage
nigeria, South Korea,2.0,2.0,NO,Park Chu-young,49,Draw,2010-06-22,20:30:00,Moses Mabhida Stadium,Durban,618740.0,Olegário Benquerença,Portugal,Uche 12'; Yakubu 69' (pen.),Lee Jung-soo 38'; Park Chu-young 49',Group Stage
greece, Argentina,0.0,2.0,NO,Demichelis,77,Away Win,2010-06-22,20:30:00,Peter Mokaba Stadium,Polokwane,388910.0,Ravshan Irmatov,Uzbekistan,0,Demichelis 77'; Palermo 89',Group Stage
greece, Argentina,0.0,2.0,NO,Palermo,89,Away Win,2010-06-22,20:30:00,Peter Mokaba Stadium,Polokwane,388910.0,Ravshan Irmatov,Uzbekistan,0,Demichelis 77'; Palermo 89',Group Stage
england, United States,1.0,1.0,NO,Gerrard,4,Draw,2010-06-12,20:30:00,Royal Bafokeng Stadium,Rustenburg,386460.0,Carlos Simon,Brazil,Gerrard 4',Dempsey 40',Group Stage
england, United States,1.0,1.0,NO,Dempsey,40,Draw,2010-06-12,20:30:00,Royal Bafokeng Stadium,Rustenburg,386460.0,Carlos Simon,Brazil,Gerrard 4',Dempsey 40',Group Stage
algeria, Slovenia,0.0,1.0,NO,Koren,79,Away Win,2010-06-13,13:30:00,Peter Mokaba Stadium,Polokwane,303250.0,Carlos Batres,Guatemala,0,Koren 79',Group Stage
slovenia, United States,2.0,2.0,NO,Birsa,13,Draw,2010-06-18,16:00:00,Ellis Park Stadium,Johannesburg,455730.0,Koman Coulibaly,Mali,Birsa 13'; Ljubijankić 42',Donovan 48'; Bradley 82',Group Stage
slovenia, United States,2.0,2.0,NO,Ljubijankić,42,Draw,2010-06-18,16:00:00,Ellis Park Stadium,Johannesburg,455730.0,Koman Coulibaly,Mali,Birsa 13'; Ljubijankić 42',Donovan 48'; Bradley 82',Group Stage
slovenia, United States,2.0,2.0,NO,Donovan,48,Draw,2010-06-18,16:00:00,Ellis Park Stadium,Johannesburg,455730.0,Koman Coulibaly,Mali,Birsa 13'; Ljubijankić 42',Donovan 48'; Bradley 82',Group Stage
slovenia, United States,2.0,2.0,NO,Bradley,82,Draw,2010-06-18,16:00:00,Ellis Park Stadium,Johannesburg,455730.0,Koman Coulibaly,Mali,Birsa 13'; Ljubijankić 42',Donovan 48'; Bradley 82',Group Stage
england, Algeria,0.0,0.0,NO,No_Goal_Scorer,No_Goal_Scorer,Draw,2010-06-18,20:30:00,Cape Town Stadium,Cape Town,641000.0,Ravshan Irmatov,Uzbekistan,0,0,Group Stage
slovenia, England,0.0,1.0,NO,Defoe,23,Away Win,2010-06-23,16:00:00,Nelson Mandela Bay Stadium,Port Elizabeth,368930.0,Wolfgang Stark,Germany,0,Defoe 23',Group Stage
united states, Algeria,1.0,0.0,NO,Donovan,90,Home Win,2010-06-23,16:00:00,Loftus Versfeld Stadium,Pretoria,358270.0,Frank De Bleeckere,Belgium,Donovan 90+1',0,Group Stage
serbia, Ghana,0.0,1.0,NO,Gyan,85,Away Win,2010-06-13,16:00:00,Loftus Versfeld Stadium,Pretoria,388330.0,Héctor Baldassi,Argentina,0,Gyan 85' (pen.),Group Stage
germany, Australia,4.0,0.0,NO,Podolski,8,Home Win,2010-06-13,20:30:00,Moses Mabhida Stadium,Durban,626600.0,Marco Rodríguez,Mexico,Podolski 8'; Klose 26'; Müller 68'; Cacau 70',0,Group Stage
germany, Australia,4.0,0.0,NO,Klose,26,Home Win,2010-06-13,20:30:00,Moses Mabhida Stadium,Durban,626600.0,Marco Rodríguez,Mexico,Podolski 8'; Klose 26'; Müller 68'; Cacau 70',0,Group Stage
germany, Australia,4.0,0.0,NO,Müller,68,Home Win,2010-06-13,20:30:00,Moses Mabhida Stadium,Durban,626600.0,Marco Rodríguez,Mexico,Podolski 8'; Klose 26'; Müller 68'; Cacau 70',0,Group Stage
germany, Australia,4.0,0.0,NO,Cacau,70,Home Win,2010-06-13,20:30:00,Moses Mabhida Stadium,Durban,626600.0,Marco Rodríguez,Mexico,Podolski 8'; Klose 26'; Müller 68'; Cacau 70',0,Group Stage
germany, Serbia,0.0,1.0,NO,Jovanović,38,Away Win,2010-06-18,13:30:00,Nelson Mandela Bay Stadium,Port Elizabeth,382940.0,Alberto Undiano Mallenco,Spain,0,Jovanović 38',Group Stage
ghana, Australia,1.0,1.0,NO,Gyan,25,Draw,2010-06-19,16:00:00,Royal Bafokeng Stadium,Rustenburg,348120.0,Roberto Rosetti,Italy,Gyan 25' (pen.),Holman 11',Group Stage
ghana, Australia,1.0,1.0,NO,Holman,11,Draw,2010-06-19,16:00:00,Royal Bafokeng Stadium,Rustenburg,348120.0,Roberto Rosetti,Italy,Gyan 25' (pen.),Holman 11',Group Stage
ghana, Germany,0.0,1.0,NO,Özil,60,Away Win,2010-06-23,20:30:00,Soccer City,Johannesburg,833910.0,Carlos Simon,Brazil,0,Özil 60',Group Stage
australia, Serbia,2.0,1.0,NO,Cahill,69,Home Win,2010-06-23,20:30:00,Mbombela Stadium,Nelspruit,378360.0,Jorge Larrionda,Uruguay,Cahill 69'; Holman 73',Pantelić 84',Group Stage
