Home_Team,Score,Away_Team,Penalties,First_Team_Goals,Second_Team_Goals,Date,Time,Stadium,City,Attendance,Referee,Referee_City,Player_Name,Goal_Time,Home_Score,Away_Score,Outcome
cuba,3–3 (a.e.t.), Romania,NO,"Socorro  44', 103'; Magriñá  69'",Bindea  35'; Barátky  88'; Dobay  105',1938-06-05,17:00:00,Stade du T.O.E.C.,Toulouse,70000.0,Italy,Unknown,Magriñá,69,3.0,3.0,Draw
cuba,3–3 (a.e.t.), Romania,NO,"Socorro  44', 103'; Magriñá  69'",Bindea  35'; Barátky  88'; Dobay  105',1938-06-05,17:00:00,Stade du T.O.E.C.,Toulouse,70000.0,Italy,Unknown,Bindea,35,3.0,3.0,Draw
cuba,3–3 (a.e.t.), Romania,NO,"Socorro  44', 103'; Magriñá  69'",Bindea  35'; Barátky  88'; Dobay  105',1938-06-05,17:00:00,Stade du T.O.E.C.,Toulouse,70000.0,Italy,Unknown,Barátky,88,3.0,3.0,Draw
cuba,3–3 (a.e.t.), Romania,NO,"Socorro  44', 103'; Magriñá  69'",Bindea  35'; Barátky  88'; Dobay  105',1938-06-05,17:00:00,Stade du T.O.E.C.,Toulouse,70000.0,Italy,Unknown,Dobay,105,3.0,3.0,Draw
france,3–1, Belgium,NO,"Veinante  1'; Nicolas  16', 69'",Isemborghs  38',1938-06-05,17:00:00,Stade Olympique de Colombes,Colombes,304540.0,Hans Wüthrich,Switzerland,Veinante,1,3.0,1.0,Home Win
france,3–1, Belgium,NO,"Veinante  1'; Nicolas  16', 69'",Isemborghs  38',1938-06-05,17:00:00,Stade Olympique de Colombes,Colombes,304540.0,Hans Wüthrich,Switzerland,Nicolas,16,3.0,1.0,Home Win
france,3–1, Belgium,NO,"Veinante  1'; Nicolas  16', 69'",Isemborghs  38',1938-06-05,17:00:00,Stade Olympique de Colombes,Colombes,304540.0,Hans Wüthrich,Switzerland,Isemborghs,38,3.0,1.0,Home Win
italy,2–1 (a.e.t.), Norway,NO,Ferraris  2'; Piola  94',Brustad  83',1938-06-05,17:00:00,Stade Vélodrome,Marseille,190000.0,Alois Beranek,Germany,Ferraris,2,2.0,1.0,Home Win
italy,2–1 (a.e.t.), Norway,NO,Ferraris  2'; Piola  94',Brustad  83',1938-06-05,17:00:00,Stade Vélodrome,Marseille,190000.0,Alois Beranek,Germany,Piola,94,2.0,1.0,Home Win
italy,2–1 (a.e.t.), Norway,NO,Ferraris  2'; Piola  94',Brustad  83',1938-06-05,17:00:00,Stade Vélodrome,Marseille,190000.0,Alois Beranek,Germany,Brustad,83,2.0,1.0,Home Win
brazil,6–5 (a.e.t.), Poland,NO,"Leônidas  18', 93', 104'; Romeu  25'; Perácio  44', 71'","Scherfke  23' (pen.); pen.  53', 59', 89', 118'; Wilimowski",1938-06-05,17:30:00,Stade de la Meinau,Strasbourg,134520.0,Ivan Eklind,Sweden,Leônidas,18,6.0,5.0,Home Win
brazil,6–5 (a.e.t.), Poland,NO,"Leônidas  18', 93', 104'; Romeu  25'; Perácio  44', 71'","Scherfke  23' (pen.); pen.  53', 59', 89', 118'; Wilimowski",1938-06-05,17:30:00,Stade de la Meinau,Strasbourg,134520.0,Ivan Eklind,Sweden,Romeu,25,6.0,5.0,Home Win
brazil,6–5 (a.e.t.), Poland,NO,"Leônidas  18', 93', 104'; Romeu  25'; Perácio  44', 71'","Scherfke  23' (pen.); pen.  53', 59', 89', 118'; Wilimowski",1938-06-05,17:30:00,Stade de la Meinau,Strasbourg,134520.0,Ivan Eklind,Sweden,Perácio,44,6.0,5.0,Home Win
brazil,6–5 (a.e.t.), Poland,NO,"Leônidas  18', 93', 104'; Romeu  25'; Perácio  44', 71'","Scherfke  23' (pen.); pen.  53', 59', 89', 118'; Wilimowski",1938-06-05,17:30:00,Stade de la Meinau,Strasbourg,134520.0,Ivan Eklind,Sweden,Scherfke,23,6.0,5.0,Home Win
brazil,6–5 (a.e.t.), Poland,NO,"Leônidas  18', 93', 104'; Romeu  25'; Perácio  44', 71'","Scherfke  23' (pen.); pen.  53', 59', 89', 118'; Wilimowski",1938-06-05,17:30:00,Stade de la Meinau,Strasbourg,134520.0,Ivan Eklind,Sweden,pen.,53,6.0,5.0,Home Win
czechoslovakia,3–0 (a.e.t.), Netherlands,NO,Košťálek  93'; Zeman  111'; Nejedlý  118',0,1938-06-05,18:30:00,Stade municipal,Le Havre,110000.0,France,Unknown,Košťálek,93,3.0,0.0,Home Win
czechoslovakia,3–0 (a.e.t.), Netherlands,NO,Košťálek  93'; Zeman  111'; Nejedlý  118',0,1938-06-05,18:30:00,Stade municipal,Le Havre,110000.0,France,Unknown,Zeman,111,3.0,0.0,Home Win
czechoslovakia,3–0 (a.e.t.), Netherlands,NO,Košťálek  93'; Zeman  111'; Nejedlý  118',0,1938-06-05,18:30:00,Stade municipal,Le Havre,110000.0,France,Unknown,Nejedlý,118,3.0,0.0,Home Win
switzerland,4–2, Germany,NO,"Walaschek  42'; Bickel  64'; Abegglen  75', 78'",Hahnemann  8'; Lörtscher  22' (o.g.); o.g.,1938-06-09,18:00:00,Parc des Princes,Paris,200250.0,Ivan Eklind,Sweden,Walaschek,42,4.0,2.0,Home Win
switzerland,4–2, Germany,NO,"Walaschek  42'; Bickel  64'; Abegglen  75', 78'",Hahnemann  8'; Lörtscher  22' (o.g.); o.g.,1938-06-09,18:00:00,Parc des Princes,Paris,200250.0,Ivan Eklind,Sweden,Bickel,64,4.0,2.0,Home Win
switzerland,4–2, Germany,NO,"Walaschek  42'; Bickel  64'; Abegglen  75', 78'",Hahnemann  8'; Lörtscher  22' (o.g.); o.g.,1938-06-09,18:00:00,Parc des Princes,Paris,200250.0,Ivan Eklind,Sweden,Abegglen,75,4.0,2.0,Home Win
switzerland,4–2, Germany,NO,"Walaschek  42'; Bickel  64'; Abegglen  75', 78'",Hahnemann  8'; Lörtscher  22' (o.g.); o.g.,1938-06-09,18:00:00,Parc des Princes,Paris,200250.0,Ivan Eklind,Sweden,Hahnemann,8,4.0,2.0,Home Win
switzerland,4–2, Germany,NO,"Walaschek  42'; Bickel  64'; Abegglen  75', 78'",Hahnemann  8'; Lörtscher  22' (o.g.); o.g.,1938-06-09,18:00:00,Parc des Princes,Paris,200250.0,Ivan Eklind,Sweden,Lörtscher,22,4.0,2.0,Home Win
cuba,2–1, Romania,NO,Socorro  51'; Fernández  57',Dobay  35',1938-06-09,18:00:00,Stade du T.O.E.C.,Toulouse,80000.0,Germany,Unknown,Socorro,51,2.0,1.0,Home Win
cuba,2–1, Romania,NO,Socorro  51'; Fernández  57',Dobay  35',1938-06-09,18:00:00,Stade du T.O.E.C.,Toulouse,80000.0,Germany,Unknown,Fernández,57,2.0,1.0,Home Win
cuba,2–1, Romania,NO,Socorro  51'; Fernández  57',Dobay  35',1938-06-09,18:00:00,Stade du T.O.E.C.,Toulouse,80000.0,Germany,Unknown,Dobay,35,2.0,1.0,Home Win
hungary,2–0,  Switzerland,NO,G. Sárosi  40'; Zsengellér  89'; [b],0,1938-06-12,17:00:00,Stade Victor Boucquey,Lille,150000.0,Rinaldo Barlassina,Italy,G. Sárosi,40,2.0,0.0,Home Win
hungary,2–0,  Switzerland,NO,G. Sárosi  40'; Zsengellér  89'; [b],0,1938-06-12,17:00:00,Stade Victor Boucquey,Lille,150000.0,Rinaldo Barlassina,Italy,Zsengellér,89,2.0,0.0,Home Win
sweden,8–0, Cuba,NO,"H. Andersson  9', 81', 89'; [c]  22', 37', 44'; Wetterström  80'; Keller  84'; [d] ; Nyberg ; [e]",0,1938-06-12,17:00:00,Stade du Fort Carré,Antibes,70000.0,Augustin Krist,Czechoslovakia,H. Andersson,9,8.0,0.0,Home Win
sweden,8–0, Cuba,NO,"H. Andersson  9', 81', 89'; [c]  22', 37', 44'; Wetterström  80'; Keller  84'; [d] ; Nyberg ; [e]",0,1938-06-12,17:00:00,Stade du Fort Carré,Antibes,70000.0,Augustin Krist,Czechoslovakia,[c],22,8.0,0.0,Home Win
sweden,8–0, Cuba,NO,"H. Andersson  9', 81', 89'; [c]  22', 37', 44'; Wetterström  80'; Keller  84'; [d] ; Nyberg ; [e]",0,1938-06-12,17:00:00,Stade du Fort Carré,Antibes,70000.0,Augustin Krist,Czechoslovakia,Wetterström,80,8.0,0.0,Home Win
sweden,8–0, Cuba,NO,"H. Andersson  9', 81', 89'; [c]  22', 37', 44'; Wetterström  80'; Keller  84'; [d] ; Nyberg ; [e]",0,1938-06-12,17:00:00,Stade du Fort Carré,Antibes,70000.0,Augustin Krist,Czechoslovakia,Keller,84,8.0,0.0,Home Win
italy,3–1, France,NO,"Colaussi  9'; Piola  51', 72'",Heisserer  10',1938-06-12,17:00:00,Stade Olympique de Colombes,Colombes,584550.0,Louis Baert,Belgium,Colaussi,9,3.0,1.0,Home Win
italy,3–1, France,NO,"Colaussi  9'; Piola  51', 72'",Heisserer  10',1938-06-12,17:00:00,Stade Olympique de Colombes,Colombes,584550.0,Louis Baert,Belgium,Piola,51,3.0,1.0,Home Win
italy,3–1, France,NO,"Colaussi  9'; Piola  51', 72'",Heisserer  10',1938-06-12,17:00:00,Stade Olympique de Colombes,Colombes,584550.0,Louis Baert,Belgium,Heisserer,10,3.0,1.0,Home Win
brazil,1–1 (a.e.t.), Czechoslovakia,NO,Leônidas  30',Nejedlý  65' (pen.); pen.,1938-06-12,17:00:00,Parc Lescure,Bordeaux,220210.0,Hungary,Unknown,Leônidas,30,1.0,1.0,Draw
brazil,1–1 (a.e.t.), Czechoslovakia,NO,Leônidas  30',Nejedlý  65' (pen.); pen.,1938-06-12,17:00:00,Parc Lescure,Bordeaux,220210.0,Hungary,Unknown,Nejedlý,65,1.0,1.0,Draw
brazil,2–1, Czechoslovakia,NO,Leônidas  57'; Roberto  62'; [f],Kopecký  25',1938-06-14,18:00:00,Parc Lescure,Bordeaux,181410.0,Georges Capdeville,France,Leônidas,57,2.0,1.0,Home Win
brazil,2–1, Czechoslovakia,NO,Leônidas  57'; Roberto  62'; [f],Kopecký  25',1938-06-14,18:00:00,Parc Lescure,Bordeaux,181410.0,Georges Capdeville,France,Roberto,62,2.0,1.0,Home Win
brazil,2–1, Czechoslovakia,NO,Leônidas  57'; Roberto  62'; [f],Kopecký  25',1938-06-14,18:00:00,Parc Lescure,Bordeaux,181410.0,Georges Capdeville,France,Kopecký,25,2.0,1.0,Home Win
hungary,5–1, Sweden,NO,"Jacobsson  19' (o.g.); o.g.  37'; Titkos  39', 85'; Zsengellér  65'; G. Sárosi",Nyberg  1',1938-06-16,18:00:00,Parc des Princes,Paris,200000.0,France,Unknown,Jacobsson,19,5.0,1.0,Home Win
hungary,5–1, Sweden,NO,"Jacobsson  19' (o.g.); o.g.  37'; Titkos  39', 85'; Zsengellér  65'; G. Sárosi",Nyberg  1',1938-06-16,18:00:00,Parc des Princes,Paris,200000.0,France,Unknown,o.g.,37,5.0,1.0,Home Win
hungary,5–1, Sweden,NO,"Jacobsson  19' (o.g.); o.g.  37'; Titkos  39', 85'; Zsengellér  65'; G. Sárosi",Nyberg  1',1938-06-16,18:00:00,Parc des Princes,Paris,200000.0,France,Unknown,Titkos,39,5.0,1.0,Home Win
hungary,5–1, Sweden,NO,"Jacobsson  19' (o.g.); o.g.  37'; Titkos  39', 85'; Zsengellér  65'; G. Sárosi",Nyberg  1',1938-06-16,18:00:00,Parc des Princes,Paris,200000.0,France,Unknown,Zsengellér,65,5.0,1.0,Home Win
hungary,5–1, Sweden,NO,"Jacobsson  19' (o.g.); o.g.  37'; Titkos  39', 85'; Zsengellér  65'; G. Sárosi",Nyberg  1',1938-06-16,18:00:00,Parc des Princes,Paris,200000.0,France,Unknown,Nyberg,1,5.0,1.0,Home Win
italy,2–1, Brazil,NO,Colaussi  51'; Meazza  60' (pen.); pen.,Romeu  87',1938-06-16,18:00:00,Stade Vélodrome,Marseille,330000.0,Hans Wüthrich,Switzerland,Colaussi,51,2.0,1.0,Home Win
italy,2–1, Brazil,NO,Colaussi  51'; Meazza  60' (pen.); pen.,Romeu  87',1938-06-16,18:00:00,Stade Vélodrome,Marseille,330000.0,Hans Wüthrich,Switzerland,Meazza,60,2.0,1.0,Home Win
italy,2–1, Brazil,NO,Colaussi  51'; Meazza  60' (pen.); pen.,Romeu  87',1938-06-16,18:00:00,Stade Vélodrome,Marseille,330000.0,Hans Wüthrich,Switzerland,Romeu,87,2.0,1.0,Home Win
brazil,4–2, Sweden,NO,"Romeu  44'; Leônidas  63', 74'; Perácio  80'",Jonasson  28'; Nyberg  38',1938-06-19,17:00:00,Parc Lescure,Bordeaux,120000.0,John Langenus,Belgium,Romeu,44,4.0,2.0,Home Win
brazil,4–2, Sweden,NO,"Romeu  44'; Leônidas  63', 74'; Perácio  80'",Jonasson  28'; Nyberg  38',1938-06-19,17:00:00,Parc Lescure,Bordeaux,120000.0,John Langenus,Belgium,Leônidas,63,4.0,2.0,Home Win
brazil,4–2, Sweden,NO,"Romeu  44'; Leônidas  63', 74'; Perácio  80'",Jonasson  28'; Nyberg  38',1938-06-19,17:00:00,Parc Lescure,Bordeaux,120000.0,John Langenus,Belgium,Perácio,80,4.0,2.0,Home Win
brazil,4–2, Sweden,NO,"Romeu  44'; Leônidas  63', 74'; Perácio  80'",Jonasson  28'; Nyberg  38',1938-06-19,17:00:00,Parc Lescure,Bordeaux,120000.0,John Langenus,Belgium,Jonasson,28,4.0,2.0,Home Win
brazil,4–2, Sweden,NO,"Romeu  44'; Leônidas  63', 74'; Perácio  80'",Jonasson  28'; Nyberg  38',1938-06-19,17:00:00,Parc Lescure,Bordeaux,120000.0,John Langenus,Belgium,Nyberg,38,4.0,2.0,Home Win
italy,4–2, Hungary,NO,"Colaussi  6', 35'; Piola  16', 82'",Titkos  8'; G. Sárosi  70',1938-06-19,15:00:00,Stade Olympique de Colombes,Paris,450000.0,Georges Capdeville,France,Colaussi,6,4.0,2.0,Home Win
italy,4–2, Hungary,NO,"Colaussi  6', 35'; Piola  16', 82'",Titkos  8'; G. Sárosi  70',1938-06-19,15:00:00,Stade Olympique de Colombes,Paris,450000.0,Georges Capdeville,France,Piola,16,4.0,2.0,Home Win
italy,4–2, Hungary,NO,"Colaussi  6', 35'; Piola  16', 82'",Titkos  8'; G. Sárosi  70',1938-06-19,15:00:00,Stade Olympique de Colombes,Paris,450000.0,Georges Capdeville,France,Titkos,8,4.0,2.0,Home Win
italy,4–2, Hungary,NO,"Colaussi  6', 35'; Piola  16', 82'",Titkos  8'; G. Sárosi  70',1938-06-19,15:00:00,Stade Olympique de Colombes,Paris,450000.0,Georges Capdeville,France,G. Sárosi,70,4.0,2.0,Home Win
brazil,4–0, Mexico,NO,"Ademir  30', 79'; Jair  65'; Baltazar  71'",0,1950-06-24,15:00:00,Estádio do Maracanã,Rio de Janeiro,816490.0,George Reader,England,Ademir,30,4.0,0.0,Home Win
brazil,4–0, Mexico,NO,"Ademir  30', 79'; Jair  65'; Baltazar  71'",0,1950-06-24,15:00:00,Estádio do Maracanã,Rio de Janeiro,816490.0,George Reader,England,Jair,65,4.0,0.0,Home Win
brazil,4–0, Mexico,NO,"Ademir  30', 79'; Jair  65'; Baltazar  71'",0,1950-06-24,15:00:00,Estádio do Maracanã,Rio de Janeiro,816490.0,George Reader,England,Baltazar,71,4.0,0.0,Home Win
yugoslavia,3–0,  Switzerland,NO,Mitić  59'; Tomašević  70'; Ognjanov  84',0,1950-06-25,15:00:00,Estádio Independência,Belo Horizonte,73360.0,Giovanni Galeati,Italy,Mitić,59,3.0,0.0,Home Win
yugoslavia,3–0,  Switzerland,NO,Mitić  59'; Tomašević  70'; Ognjanov  84',0,1950-06-25,15:00:00,Estádio Independência,Belo Horizonte,73360.0,Giovanni Galeati,Italy,Tomašević,70,3.0,0.0,Home Win
yugoslavia,3–0,  Switzerland,NO,Mitić  59'; Tomašević  70'; Ognjanov  84',0,1950-06-25,15:00:00,Estádio Independência,Belo Horizonte,73360.0,Giovanni Galeati,Italy,Ognjanov,84,3.0,0.0,Home Win
brazil,2–2,  Switzerland,NO,Alfredo  3'; Baltazar  32',"Fatton  17', 88'",1950-06-28,15:00:00,Estádio do Pacaembu,São Paulo,420320.0,Ramón Azón Romá,Spain,Alfredo,3,2.0,2.0,Draw
brazil,2–2,  Switzerland,NO,Alfredo  3'; Baltazar  32',"Fatton  17', 88'",1950-06-28,15:00:00,Estádio do Pacaembu,São Paulo,420320.0,Ramón Azón Romá,Spain,Baltazar,32,2.0,2.0,Draw
brazil,2–2,  Switzerland,NO,Alfredo  3'; Baltazar  32',"Fatton  17', 88'",1950-06-28,15:00:00,Estádio do Pacaembu,São Paulo,420320.0,Ramón Azón Romá,Spain,Fatton,17,2.0,2.0,Draw
yugoslavia,4–1, Mexico,NO,"Bobek  20'; Ž. Čajkovski  23', 51'; Tomašević  81'",Ortiz  89' (pen.); pen.,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England,Bobek,20,4.0,1.0,Home Win
yugoslavia,4–1, Mexico,NO,"Bobek  20'; Ž. Čajkovski  23', 51'; Tomašević  81'",Ortiz  89' (pen.); pen.,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England,Ž. Čajkovski,23,4.0,1.0,Home Win
yugoslavia,4–1, Mexico,NO,"Bobek  20'; Ž. Čajkovski  23', 51'; Tomašević  81'",Ortiz  89' (pen.); pen.,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England,Tomašević,81,4.0,1.0,Home Win
yugoslavia,4–1, Mexico,NO,"Bobek  20'; Ž. Čajkovski  23', 51'; Tomašević  81'",Ortiz  89' (pen.); pen.,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England,Ortiz,89,4.0,1.0,Home Win
brazil,2–0, Yugoslavia,NO,Ademir  4'; Zizinho  69',0,1950-07-01,15:00:00,Estádio do Maracanã,Rio de Janeiro,1424290.0,Benjamin Griffiths,Wales,Ademir,4,2.0,0.0,Home Win
brazil,2–0, Yugoslavia,NO,Ademir  4'; Zizinho  69',0,1950-07-01,15:00:00,Estádio do Maracanã,Rio de Janeiro,1424290.0,Benjamin Griffiths,Wales,Zizinho,69,2.0,0.0,Home Win
switzerland,2–1, Mexico,NO,Bader  10'; Antenen  44',Casarín  89',1950-07-02,15:40:00,Estádio dos Eucaliptos,Porto Alegre,35800.0,Ivan Eklind,Sweden,Bader,10,2.0,1.0,Home Win
switzerland,2–1, Mexico,NO,Bader  10'; Antenen  44',Casarín  89',1950-07-02,15:40:00,Estádio dos Eucaliptos,Porto Alegre,35800.0,Ivan Eklind,Sweden,Antenen,44,2.0,1.0,Home Win
switzerland,2–1, Mexico,NO,Bader  10'; Antenen  44',Casarín  89',1950-07-02,15:40:00,Estádio dos Eucaliptos,Porto Alegre,35800.0,Ivan Eklind,Sweden,Casarín,89,2.0,1.0,Home Win
england,2–0, Chile,NO,Mortensen  39'; Mannion  51',0,1950-06-25,15:00:00,Estádio do Maracanã,Rio de Janeiro,297030.0,Karel van der Meer,Netherlands,Mortensen,39,2.0,0.0,Home Win
england,2–0, Chile,NO,Mortensen  39'; Mannion  51',0,1950-06-25,15:00:00,Estádio do Maracanã,Rio de Janeiro,297030.0,Karel van der Meer,Netherlands,Mannion,51,2.0,0.0,Home Win
spain,3–1, United States,NO,Igoa  81'; Basora  83'; Zarra  89',Pariani  17',1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil,Igoa,81,3.0,1.0,Home Win
spain,3–1, United States,NO,Igoa  81'; Basora  83'; Zarra  89',Pariani  17',1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil,Basora,83,3.0,1.0,Home Win
spain,3–1, United States,NO,Igoa  81'; Basora  83'; Zarra  89',Pariani  17',1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil,Zarra,89,3.0,1.0,Home Win
spain,3–1, United States,NO,Igoa  81'; Basora  83'; Zarra  89',Pariani  17',1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil,Pariani,17,3.0,1.0,Home Win
spain,2–0, Chile,NO,Basora  17'; Zarra  30',0,1950-06-29,15:00:00,Estádio do Maracanã,Rio de Janeiro,197900.0,Alberto Malcher,Brazil,Basora,17,2.0,0.0,Home Win
spain,2–0, Chile,NO,Basora  17'; Zarra  30',0,1950-06-29,15:00:00,Estádio do Maracanã,Rio de Janeiro,197900.0,Alberto Malcher,Brazil,Zarra,30,2.0,0.0,Home Win
united states,1–0, England,NO,Gaetjens  38',0,1950-06-29,15:00:00,Estádio Independência,Belo Horizonte,101510.0,Generoso Dattilo,Italy,Gaetjens,38,1.0,0.0,Home Win
spain,1–0, England,NO,Zarra  48',0,1950-07-02,15:00:00,Estádio do Maracanã,Rio de Janeiro,744620.0,Giovanni Galeati,Italy,Zarra,48,1.0,0.0,Home Win
chile,5–2, United States,NO,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,Robledo,16,5.0,2.0,Home Win
chile,5–2, United States,NO,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,Cremaschi,32,5.0,2.0,Home Win
chile,5–2, United States,NO,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,Prieto,54,5.0,2.0,Home Win
chile,5–2, United States,NO,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,Riera,82,5.0,2.0,Home Win
chile,5–2, United States,NO,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,Wallace,47,5.0,2.0,Home Win
chile,5–2, United States,NO,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,Maca,48,5.0,2.0,Home Win
sweden,3–2, Italy,NO,"Jeppson  25', 68'; Andersson  33'",Carapellese  7'; Muccinelli  75',1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland,Jeppson,25,3.0,2.0,Home Win
sweden,3–2, Italy,NO,"Jeppson  25', 68'; Andersson  33'",Carapellese  7'; Muccinelli  75',1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland,Andersson,33,3.0,2.0,Home Win
sweden,3–2, Italy,NO,"Jeppson  25', 68'; Andersson  33'",Carapellese  7'; Muccinelli  75',1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland,Carapellese,7,3.0,2.0,Home Win
sweden,3–2, Italy,NO,"Jeppson  25', 68'; Andersson  33'",Carapellese  7'; Muccinelli  75',1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland,Muccinelli,75,3.0,2.0,Home Win
sweden,2–2, Paraguay,NO,Sundqvist  17'; Palmér  26',López  35'; López Fretes  74',1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland,Sundqvist,17,2.0,2.0,Draw
sweden,2–2, Paraguay,NO,Sundqvist  17'; Palmér  26',López  35'; López Fretes  74',1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland,Palmér,26,2.0,2.0,Draw
sweden,2–2, Paraguay,NO,Sundqvist  17'; Palmér  26',López  35'; López Fretes  74',1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland,López,35,2.0,2.0,Draw
sweden,2–2, Paraguay,NO,Sundqvist  17'; Palmér  26',López  35'; López Fretes  74',1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland,López Fretes,74,2.0,2.0,Draw
italy,2–0, Paraguay,NO,Carapellese  12'; Pandolfini  62',0,1950-07-02,15:00:00,Estádio do Pacaembu,São Paulo,258110.0,Arthur Ellis,England,Carapellese,12,2.0,0.0,Home Win
italy,2–0, Paraguay,NO,Carapellese  12'; Pandolfini  62',0,1950-07-02,15:00:00,Estádio do Pacaembu,São Paulo,258110.0,Arthur Ellis,England,Pandolfini,62,2.0,0.0,Home Win
uruguay,8–0, Bolivia,NO,"Míguez  14', 40', 51'; Vidal  18'; Schiaffino  23', 54'; Pérez  83'; Ghiggia  87'",0,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England,Míguez,14,8.0,0.0,Home Win
uruguay,8–0, Bolivia,NO,"Míguez  14', 40', 51'; Vidal  18'; Schiaffino  23', 54'; Pérez  83'; Ghiggia  87'",0,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England,Vidal,18,8.0,0.0,Home Win
uruguay,8–0, Bolivia,NO,"Míguez  14', 40', 51'; Vidal  18'; Schiaffino  23', 54'; Pérez  83'; Ghiggia  87'",0,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England,Schiaffino,23,8.0,0.0,Home Win
uruguay,8–0, Bolivia,NO,"Míguez  14', 40', 51'; Vidal  18'; Schiaffino  23', 54'; Pérez  83'; Ghiggia  87'",0,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England,Pérez,83,8.0,0.0,Home Win
uruguay,8–0, Bolivia,NO,"Míguez  14', 40', 51'; Vidal  18'; Schiaffino  23', 54'; Pérez  83'; Ghiggia  87'",0,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England,Ghiggia,87,8.0,0.0,Home Win
uruguay,2–2, Spain,NO,Ghiggia  29'; Varela  73',"Basora  37', 39'",1950-07-09,15:00:00,Estádio do Pacaembu,São Paulo,448020.0,Benjamin Griffiths,Wales,Ghiggia,29,2.0,2.0,Draw
uruguay,2–2, Spain,NO,Ghiggia  29'; Varela  73',"Basora  37', 39'",1950-07-09,15:00:00,Estádio do Pacaembu,São Paulo,448020.0,Benjamin Griffiths,Wales,Varela,73,2.0,2.0,Draw
uruguay,2–2, Spain,NO,Ghiggia  29'; Varela  73',"Basora  37', 39'",1950-07-09,15:00:00,Estádio do Pacaembu,São Paulo,448020.0,Benjamin Griffiths,Wales,Basora,37,2.0,2.0,Draw
brazil,7–1, Sweden,NO,"Ademir  17', 36', 52', 58'; Chico  39', 88'; Maneca  85'",Andersson  67' (pen.); pen.,1950-07-09,15:00:00,Estádio do Maracanã,Rio de Janeiro,1388860.0,Arthur Ellis,England,Ademir,17,7.0,1.0,Home Win
